edition_text,name,notice_category,notice_code,notice_deadline,notice_id,notice_specifics,notice_timeline,notice_type,publication_date
The London Gazette,Robin Barry Edwards,Personal Insolvency,2503,,4568163,"Bankruptcy Orders,Birmingham,Cheshire East,B2 2UB,52.495968,-1.894209,SK11 7EU,53.257625,-2.110477,1978-02-20,2024-02-27,2024-02-29,2024-03-04,2024-03-06,TSO (The Stationery Office), customer.services@thegazette.co.uk,4568163,Edwards,, ,Robin Barry,272 Buxton Road,, ,Macclesfield,, ,SK11 7EU,Birth details: 20 February 1978,Robin Barry Edwards, Currently not working, of 272 Buxton Road, Macclesfield, Cheshire,       SK11 7EU        ,In the ,Office of the Adjudicator,No ,5157884, of ,2024,Date of Filing Petition: 27 February 2024,Bankruptcy order date: 29 February 2024,Time of Bankruptcy Order: 00:00,Whether Debtor's or Creditor's PetitionDebtor's,T,Keller,PO Box 18416,, ,Birmingham,, ,B2 2UB,, telephone: ,0300 6780 016,Capacity of office holder(s): ,Trustee,29 February 2024",,Bankruptcy Orders,"6 March 2024, 8:30"
The London Gazette,Neil Clement,Personal Insolvency,2503,,4568161,"Bankruptcy Orders,Birmingham,Eastbourne,Mole Valley,B2 2UB,52.495968,-1.894209,BN23 5AP,50.79707,0.330563,RH3 7FH,51.22694,-0.259955,1978-10-03,2024-02-27,2024-02-29,2024-03-04,2024-03-06,TSO (The Stationery Office), customer.services@thegazette.co.uk,4568161,Clement,, ,Neil,1 Goulburn Gardens,, ,Betchworth,, ,RH3 7FH,Birth details: 3 October 1978,Neil Clement, Currently not working, of 1 Goulburn Gardens, Betchworth, Surrey, RH3       7FH, formerly of 40 Christchurch Place, Eastbourne, BN23 5AP        ,In the ,Office of the Adjudicator,No ,5157892, of ,2024,Date of Filing Petition: 27 February 2024,Bankruptcy order date: 29 February 2024,Time of Bankruptcy Order: 00:00,Whether Debtor's or Creditor's PetitionDebtor's,T,Keller,PO Box 18416,, ,Birmingham,, ,B2 2UB,, telephone: ,0300 6780 016,Capacity of office holder(s): ,Trustee,29 February 2024",,Bankruptcy Orders,"6 March 2024, 8:30"
The London Gazette,Aarron Lee Salisbury,Personal Insolvency,2503,,4568160,"Bankruptcy Orders,Birmingham,Bedford,B2 2UB,52.495968,-1.894209,MK41 8QP,52.156545,-0.430691,1986-04-11,2024-02-27,2024-02-29,2024-03-04,2024-03-06,TSO (The Stationery Office), customer.services@thegazette.co.uk,4568160,Salisbury,, ,Aarron Lee,37 Dover Crescent,, ,Bedford,, ,MK41 8QP,Birth details: 11 April 1986,Aarron Lee Salisbury, Employed, of 37 Dover Crescent, Bedford, Bedfordshire, MK41       8QP        ,In the ,Office of the Adjudicator,No ,5157886, of ,2024,Date of Filing Petition: 27 February 2024,Bankruptcy order date: 29 February 2024,Time of Bankruptcy Order: 00:00,Whether Debtor's or Creditor's PetitionDebtor's,T,Keller,PO Box 18416,, ,Birmingham,, ,B2 2UB,, telephone: ,0300 6780 016,Capacity of office holder(s): ,Trustee,29 February 2024",,Bankruptcy Orders,"6 March 2024, 8:30"
The London Gazette,Sharon Rosalie Wilson,Personal Insolvency,2503,,4568157,"Bankruptcy Orders,Birmingham,Newham,B2 2UB,52.495968,-1.894209,E15 1JD,51.547793,0.004115,1960-08-23,2024-02-27,2024-02-29,2024-03-04,2024-03-06,TSO (The Stationery Office), customer.services@thegazette.co.uk,4568157,Wilson,, ,Sharon Rosalie,58 Maryland Street,, ,London,, ,E15 1JD,Birth details: 23 August 1960,Sharon Rosalie Wilson, Currently not working, also known as Sharon John, of 58 Maryland       Street, London, E15 1JD        ,In the ,Office of the Adjudicator,No ,5157880, of ,2024,Date of Filing Petition: 27 February 2024,Bankruptcy order date: 29 February 2024,Time of Bankruptcy Order: 00:00,Whether Debtor's or Creditor's PetitionDebtor's,K,Jackson,PO Box 18416,, ,Birmingham,, ,B2 2UB,, telephone: ,03006780016,Capacity of office holder(s): ,Trustee,29 February 2024",,Bankruptcy Orders,"6 March 2024, 8:30"
The London Gazette,Ian Alan Evans,Personal Insolvency,2503,,4568159,"Bankruptcy Orders,Birmingham,Cheshire West and Chester,B2 2UB,52.495968,-1.894209,CH2 3BG,53.197709,-2.875679,CH4 7QQ,53.170407,-2.900001,CH4 8AP,53.182708,-2.904209,1980-01-23,2024-02-27,2024-02-29,2024-03-04,2024-03-06,TSO (The Stationery Office), customer.services@thegazette.co.uk,4568159,Evans,, ,Ian Alan,103 Faulkner Street,, ,Hoole,, ,Chester,, ,CH2 3BG,Birth details: 23 January 1980,Ian Alan Evans, Employed, Director, Self Employed, also known as Iain Evans, of 103       Faulkner Street, Hoole, Chester, Cheshire, CH2 3BG, formerly of The Pippin, Chester,       Cheshire, CH4 7QQ, and formerly of Willowmere, 31 Curzon Park North, Chester, Cheshire,       CH4 8AP, and carrying on business as Ian Evans        ,In the ,Office of the Adjudicator,No ,5157890, of ,2024,Date of Filing Petition: 27 February 2024,Bankruptcy order date: 29 February 2024,Time of Bankruptcy Order: 00:00,Whether Debtor's or Creditor's PetitionDebtor's,T,Keller,PO Box 18416,, ,Birmingham,, ,B2 2UB,, telephone: ,0300 6780 016,Capacity of office holder(s): ,Trustee,29 February 2024",,Bankruptcy Orders,"6 March 2024, 8:30"
The London Gazette,Paddi-Jo Cole,Personal Insolvency,2503,,4568156,"Bankruptcy Orders,Birmingham,Waltham Forest,Uttlesford,B2 2UB,52.495968,-1.894209,CB11 3XP,51.951838,0.217539,E4 7ES,51.630999,-0.000053,1994-12-16,2024-02-27,2024-02-29,2024-03-04,2024-03-06,2024-03-29,TSO (The Stationery Office), customer.services@thegazette.co.uk,4568156,Cole,, ,Paddi-Jo,North Hall Farm,, ,North Hall Road,, ,Quendon,, ,Saffron Walden,, ,CB11 3XP,Birth details: 16 December 1994,Paddi-Jo Cole, Currently not working, of North Hall Farm, North Hall Road, Quendon,       Saffron Walden, Essex, CB11 3XP, formerly of Elmdene The Green, London, E4 7ES        ,In the ,Office of the Adjudicator,No ,5157882, of ,2024,Date of Filing Petition: 27 February 2024,Bankruptcy order date: 29 February 2024,Time of Bankruptcy Order: 00:00,Whether Debtor's or Creditor's PetitionDebtor's,T,Keller,PO Box 18416,, ,Birmingham,, ,B2 2UB,, telephone: ,0300 6780 016,Capacity of office holder(s): ,Trustee,29 March 2024",,Bankruptcy Orders,"6 March 2024, 8:30"
The London Gazette,CHARMAINE ANN PARKS,Personal Insolvency,2503,,4568155,"Bankruptcy Orders,Birmingham,South Oxfordshire,B2 2UB,52.495968,-1.894209,RG9 1EG,51.528459,-0.900792,1986-12-14,2024-02-27,2024-02-29,2024-03-04,2024-03-06,TSO (The Stationery Office), customer.services@thegazette.co.uk,4568155,PARKS,, ,CHARMAINE ANN,32 Harpsden Road,, ,Henley-On-Thames,, ,RG9 1EG,Birth details: 14 December 1986,Charmaine Ann Parks, Currently not working, of 32 Harpsden Road, Henley-on-Thames,       Oxfordshire, RG9 1EG        ,In the ,Office of the Adjudicator,No ,5157878, of ,2024,Date of Filing Petition: 27 February 2024,Bankruptcy order date: 29 February 2024,Time of Bankruptcy Order: 00:00,Whether Debtor's or Creditor's PetitionDebtor's,T,Keller,PO Box 18416,, ,Birmingham,, ,B2 2UB,, telephone: ,0300 6780 016,Capacity of office holder(s): ,Trustee,29 February 2024",,Bankruptcy Orders,"6 March 2024, 8:30"
The London Gazette,HUANG CATERING LIMITED,Corporate Insolvency,2452,,4568154,"Winding-Up Orders,Birmingham,Caerdydd - Cardiff,B2 2EP,52.495968,-1.894209,CF10 4LN,51.475438,-3.168712,2024-01-16,2024-02-28,2024-03-04,2024-03-06,TSO (The Stationery Office), customer.services@thegazette.co.uk,4568154,HUANG CATERING LIMITED,(Company Number ,11319523,)        ,Registered office: ,7-8 Raleigh Walk,, ,Brigantine Place,, ,CARDIFF,, ,CF10 4LN,In the ,High Court Of Justice,No ,000249, of ,2024,Date of Filing Petition: 16 January 2024,Date of Winding-up Order: 28 February 2024,S,Baxter,PO Box 16655,, ,BIRMINGHAM,, ,B2 2EP,, telephone: ,0300 678 0016,, email: ,Cardiff.OR@insolvency.gsi.gov.uk,Capacity of office holder(s): ,Liquidator,28 February 2024","Notice timeline for HUANG CATERING LIMITED (11319523),4554181 ,Petitions to Wind Up (Companies),16/02/2024,Winding-Up Orders,06/03/2024",Winding-Up Orders,"6 March 2024, 8:30"
The London Gazette,MICHAEL DAVIES,Personal Insolvency,2503,,4568153,"Bankruptcy Orders,Merton,Leeds,LS11 9DA,53.789199,-1.54643,LS27 8WB,53.744545,-1.585938,SW19 3RU,51.42015,-0.207021,2023-12-29,2024-02-26,2024-03-04,2024-03-06,TSO (The Stationery Office), customer.services@thegazette.co.uk,4568153,DAVIES,, ,MICHAEL,5 Beckside View,, ,Morley,, ,LEEDS,, ,LS27 8WB,MICHAEL DAVIES of 5 Beckside View, Morley, LEEDS LS27 8WB. A Company Director.        ,In the ,County Court at Leeds,No ,95, of ,2023,Date of Filing Petition: 29 December 2023,Bankruptcy order date: 26 February 2024,Time of Bankruptcy Order: 14:47,Whether Debtor's or Creditor's PetitionCreditor's,Name and address of petitioner: ,Close Brothers Limited,Wimbledon Bridge House,, ,1 Hartfield Road,, ,London,, ,SW19 3RU,L,Burgess,3rd Floor,, ,1 City Walk,, ,Leeds,, ,LS11 9DA,, telephone: ,0300 678 0016,Capacity of office holder(s): ,Trustee,26 February 2024",,Bankruptcy Orders,"6 March 2024, 8:30"
The London Gazette,Kyle Antony Broadbent,Personal Insolvency,2503,,4568152,"Bankruptcy Orders,Birmingham,Leeds,B2 2UB,52.495968,-1.894209,BD4 8ES,53.790436,-1.703656,1987-11-14,2024-02-27,2024-02-29,2024-03-04,2024-03-06,TSO (The Stationery Office), customer.services@thegazette.co.uk,4568152,Broadbent,, ,Kyle Antony,69 Tyersal Road,, ,Bradford,, ,BD4 8ES,Birth details: 14 November 1987,Kyle Antony Broadbent, Currently not working, of 69 Tyersal Road, Bradford, West Yorkshire,       BD4 8ES        ,In the ,Office of the Adjudicator,No ,5157872, of ,2024,Date of Filing Petition: 27 February 2024,Bankruptcy order date: 29 February 2024,Time of Bankruptcy Order: 00:00,Whether Debtor's or Creditor's PetitionDebtor's,T,Keller,PO Box 18416,, ,Birmingham,, ,B2 2UB,, telephone: ,0300 6780 016,Capacity of office holder(s): ,Trustee,29 February 2024",,Bankruptcy Orders,"6 March 2024, 8:30"
The London Gazette,ROBERT NEIL JOHNSON,Personal Insolvency,2503,,4568149,"Bankruptcy Orders,Stratford-on-Avon,City of Nottingham,CV37 6HX,52.190242,-1.708976,CV37 8WG,52.119129,-1.75813,NG2 4LA,52.950159,-1.13904,1969-03-03,2023-11-14,2024-02-27,2024-03-04,2024-03-06,TSO (The Stationery Office), customer.services@thegazette.co.uk,4568149,JOHNSON,, ,ROBERT NEIL,24 Chatham Road,, ,Meon Vale,, ,STRATFORD-UPON-AVON,, ,Warwickshire,, ,CV37 8WG,Birth details: 3 March 1969,Robert Neil Johnson, Occupation Unknown of 24 Chatham Road, Meon Vale, Stratford Upon       Avon, Warwickshire, CV37 8WG.        ,In the ,County Court at Warwick,No ,0052, of ,2023,Date of Filing Petition: 14 November 2023,Bankruptcy order date: 27 February 2024,Time of Bankruptcy Order: 00:00,Whether Debtor's or Creditor's PetitionCreditor's,Name and address of petitioner: ,STRATFORD ON AVON DISTRICT COUNCIL,Elizabeth House,, ,Church Street,, ,STRATFORD-UPON-AVON,, ,CV37 6HX,R,Dury,Level 1,, ,Apex Court,, ,City Link,, ,NOTTINGHAM,, ,NG2 4LA,, telephone: ,0300 678 0016,, email: ,Nottingham.OR@insolvency.gsi.gov.uk,Capacity of office holder(s): ,Trustee,27 February 2024",,Bankruptcy Orders,"6 March 2024, 8:30"
The London Gazette,Dariusz Andrezej Swistak,Personal Insolvency,2503,,4568151,"Bankruptcy Orders,Birmingham,Exeter,B2 2UB,52.495968,-1.894209,EX1 3LF,50.727766,-3.493844,1973-11-18,2024-02-27,2024-02-29,2024-03-04,2024-03-06,TSO (The Stationery Office), customer.services@thegazette.co.uk,4568151,Swistak,, ,Dariusz Andrezej,10 Wayside Crescent,, ,Exeter,, ,EX1 3LF,Birth details: 18 November 1973,Dariusz Andrezej Swistak, Employed, of 10 Wayside Crescent, Exeter, Devon, EX1 3LF        ,In the ,Office of the Adjudicator,No ,5157874, of ,2024,Date of Filing Petition: 27 February 2024,Bankruptcy order date: 29 February 2024,Time of Bankruptcy Order: 00:00,Whether Debtor's or Creditor's PetitionDebtor's,T,Keller,PO Box 18416,, ,Birmingham,, ,B2 2UB,, telephone: ,0300 6780 016,Capacity of office holder(s): ,Trustee,29 February 2024",,Bankruptcy Orders,"6 March 2024, 8:30"
The London Gazette,WISE BRAND LIMITED,Corporate Insolvency,2452,,4568146,"Winding-Up Orders,Cambridge,Southend-on-Sea,CB2 8DR,52.188669,0.129339,SS9 1BW,51.542785,0.661571,2024-01-15,2024-02-28,2024-03-04,2024-03-06,TSO (The Stationery Office), customer.services@thegazette.co.uk,4568146,WISE BRAND LIMITED,(Company Number ,13728930,)        ,Registered office: ,282 Leigh Road,, ,LEIGH-ON-SEA,, ,SS9 1BW,In the ,High Court Of Justice,No ,000227, of ,2024,Date of Filing Petition: 15 January 2024,Date of Winding-up Order: 28 February 2024,M,Commins,Eastbrook,, ,Shaftesbury Road,, ,Cambridge,, ,CB2 8DR,, telephone: ,0300 678 0016,Capacity of office holder(s): ,Liquidator,28 February 2024","Notice timeline for WISE BRAND LIMITED (13728930),4554259 ,Petitions to Wind Up (Companies),16/02/2024,Winding-Up Orders,06/03/2024",Winding-Up Orders,"6 March 2024, 8:30"
The London Gazette,Chaya Fixsler,Personal Insolvency,2503,,4568148,"Bankruptcy Orders,Birmingham,Salford,B2 2UB,52.495968,-1.894209,M7 4EF,53.508975,-2.259155,M7 4FY,53.513629,-2.255851,1989-10-19,2024-02-27,2024-02-29,2024-03-04,2024-03-06,TSO (The Stationery Office), customer.services@thegazette.co.uk,4568148,Fixsler,, ,Chaya,23 Legh Street,, ,Salford,, ,M7 4EF,Birth details: 19 October 1989,Chaya Fixsler, Employed, of 23 Legh Street, Salford, Greater Manchester, M7 4EF, formerly       of 13 Eastleigh Avenue, Salford, M7 4FY        ,In the ,Office of the Adjudicator,No ,5157868, of ,2024,Date of Filing Petition: 27 February 2024,Bankruptcy order date: 29 February 2024,Time of Bankruptcy Order: 00:00,Whether Debtor's or Creditor's PetitionDebtor's,T,Keller,PO Box 18416,, ,Birmingham,, ,B2 2UB,, telephone: ,0300 6780 016,Capacity of office holder(s): ,Trustee,29 February 2024",,Bankruptcy Orders,"6 March 2024, 8:30"
The London Gazette,PH NORWICH LTD,Corporate Insolvency,2452,,4568147,"Winding-Up Orders,City of Leicester,City of Nottingham,LE2 0QT,52.628278,-1.121696,NG2 4LA,52.950159,-1.13904,2024-01-15,2024-02-28,2024-03-04,2024-03-06,2024-03-28,TSO (The Stationery Office), customer.services@thegazette.co.uk,4568147,PH NORWICH LTD,(Company Number ,09169353,)        ,Registered office: ,121 London Road,, ,LEICESTER,, ,LE2 0QT,In the ,High Court Of Justice,No ,000231, of ,2024,Date of Filing Petition: 15 January 2024,Date of Winding-up Order: 28 February 2024,R,Dury,Level 1,, ,Apex Court,, ,City Link,, ,NOTTINGHAM,, ,NG2 4LA,, telephone: ,0300 678 0016,, email: ,Nottingham.OR@insolvency.gsi.gov.uk,Capacity of office holder(s): ,Liquidator,28 March 2024","Notice timeline for PH NORWICH LTD (09169353),4554218 ,Petitions to Wind Up (Companies),16/02/2024,Winding-Up Orders,06/03/2024",Winding-Up Orders,"6 March 2024, 8:30"
The London Gazette,31 HARLEY STREET LIMITED,Corporate Insolvency,2452,,4568145,"Winding-Up Orders,Newham,City of Westminster,E20 1HZ,51.542808,-0.009977,W1G 9QS,51.517845,-0.146686,2024-01-17,2024-02-28,2024-03-04,2024-03-06,TSO (The Stationery Office), customer.services@thegazette.co.uk,4568145,31 HARLEY STREET LIMITED,(Company Number ,09242832,)        ,Registered office: ,31 Harley Street,, ,LONDON,, ,W1G 9QS,In the ,High Court Of Justice,No ,000179, of ,2024,Date of Filing Petition: 17 January 2024,Date of Winding-up Order: 28 February 2024,J,Sullivan,16th Floor,, ,1 Westfield Avenue,, ,LONDON,, ,E20 1HZ,, telephone: ,0300 678 0016,Capacity of office holder(s): ,Liquidator,28 February 2024","Notice timeline for 31 HARLEY STREET LIMITED (09242832),4552390 ,Petitions to Wind Up (Companies),12/02/2024,Winding-Up Orders,06/03/2024",Winding-Up Orders,"6 March 2024, 8:30"
The London Gazette,VONTSIRA GROUP LIMITED,Corporate Insolvency,2452,,4568142,"Winding-Up Orders,Cambridge,Camden,CB2 8DR,52.188669,0.129339,WC2B 5AH,51.515942,-0.120892,2024-01-16,2024-02-28,2024-03-04,2024-03-06,TSO (The Stationery Office), customer.services@thegazette.co.uk,4568142,VONTSIRA GROUP LIMITED,(Company Number ,09913494,)        ,Registered office: ,16 Great Queen Street,, ,LONDON,, ,WC2B 5AH,In the ,High Court Of Justice,No ,000229, of ,2024,Date of Filing Petition: 16 January 2024,Date of Winding-up Order: 28 February 2024,M,Commins,Eastbrook,, ,Shaftesbury Road,, ,Cambridge,, ,CB2 8DR,, telephone: ,0300 678 0016,Capacity of office holder(s): ,Liquidator,28 February 2024","Notice timeline for VONTSIRA GROUP LIMITED (09913494),4550773 ,Petitions to Wind Up (Companies),08/02/2024,Winding-Up Orders,06/03/2024",Winding-Up Orders,"6 March 2024, 8:30"
The London Gazette,GERALDINE DAY,Personal Insolvency,2503,,4568143,"Bankruptcy Orders,Sir Ddinbych - Denbighshire,City of Nottingham,LL18 3DP,53.323806,-3.483964,LL18 4NJ,53.312236,-3.467246,NG2 4LA,52.950159,-1.13904,1954-12-30,2023-11-22,2024-02-29,2024-03-04,2024-03-06,TSO (The Stationery Office), customer.services@thegazette.co.uk,4568143,DAY,, ,GERALDINE,4 Washington Court,, ,RHYL,, ,Clwyd,, ,LL18 4NJ,Birth details: 30 December 1954,Geraldine Day, occupation unknown and presently residing at 4 Washington Court, Rhyl,       Denbighshire LL18 4NJ.        ,In the ,County Court at Prestatyn,No ,0007, of ,2023,Date of Filing Petition: 22 November 2023,Bankruptcy order date: 29 February 2024,Time of Bankruptcy Order: 10:41,Whether Debtor's or Creditor's PetitionCreditor's,Name and address of petitioner: ,Denbigshire County Council,COUNCIL TAX DEPARTMENT,, ,Russell House,, ,Churton Road,, ,RHYL,, ,LL18 3DP,R,Dury,Level 1,, ,Apex Court,, ,City Link,, ,NOTTINGHAM,, ,NG2 4LA,, telephone: ,0300 678 0016,, email: ,Nottingham.OR@insolvency.gsi.gov.uk,Capacity of office holder(s): ,Trustee,29 February 2024",,Bankruptcy Orders,"6 March 2024, 8:30"
The London Gazette,GEOARC LIMITED,Corporate Insolvency,2452,,4568144,"Winding-Up Orders,Amber Valley,City of Nottingham,DE5 3RE,53.067802,-1.419464,NG2 4LA,52.950159,-1.13904,2024-01-15,2024-02-28,2024-03-04,2024-03-06,TSO (The Stationery Office), customer.services@thegazette.co.uk,4568144,GEOARC LIMITED,(Company Number ,06592084,)        ,Registered office: ,School Cottage,, ,Main Road,, ,Pentrich,, ,RIPLEY,, ,DE5 3RE,In the ,High Court Of Justice,No ,000221, of ,2024,Date of Filing Petition: 15 January 2024,Date of Winding-up Order: 28 February 2024,R,Dury,Level 1,, ,Apex Court,, ,City Link,, ,NOTTINGHAM,, ,NG2 4LA,, telephone: ,0300 678 0016,, email: ,Nottingham.OR@insolvency.gsi.gov.uk,Capacity of office holder(s): ,Liquidator,28 February 2024","Notice timeline for GEOARC LIMITED (06592084),4554180 ,Petitions to Wind Up (Companies),16/02/2024,Winding-Up Orders,06/03/2024",Winding-Up Orders,"6 March 2024, 8:30"
The London Gazette,PAYROLL SERVICES (NORTH WEST) LTD,Corporate Insolvency,2452,,4568140,"Winding-Up Orders,Liverpool,Manchester,L3 2BA,53.410149,-2.985057,M1 3BN,53.477714,-2.232808,2024-01-15,2024-02-28,2024-03-04,2024-03-06,TSO (The Stationery Office), customer.services@thegazette.co.uk,4568140,PAYROLL SERVICES (NORTH WEST) LTD,(Company Number ,11380454,)        ,Registered office: ,Clock Tower House,, ,Trueman Street,, ,LIVERPOOL,, ,L3 2BA,In the ,High Court Of Justice,No ,000225, of ,2024,Date of Filing Petition: 15 January 2024,Date of Winding-up Order: 28 February 2024,C,Megram,2nd Floor,, ,3 Piccadilly Place,, ,London Road,, ,Manchester,, ,M1 3BN,, telephone: ,0300 678 0016 ,Capacity of office holder(s): ,Liquidator,28 February 2024","Notice timeline for PAYROLL SERVICES (NORTH WEST) LTD (11380454),4554214 ,Petitions to Wind Up (Companies),16/02/2024,Winding-Up Orders,06/03/2024",Winding-Up Orders,"6 March 2024, 8:30"
The London Gazette,ROMAN DESIGN & BUILD LTD,Corporate Insolvency,2452,,4568138,"Winding-Up Orders,Newham,Richmond upon Thames,E20 1HZ,51.542808,-0.009977,SW14 8DF,51.465712,-0.253193,2024-01-15,2024-02-28,2024-03-04,2024-03-06,2024-03-28,TSO (The Stationery Office), customer.services@thegazette.co.uk,4568138,ROMAN DESIGN & BUILD LTD,(Company Number ,08877959,)        ,Registered office: ,50 The Willoughbys,, ,LONDON,, ,SW14 8DF,In the ,High Court Of Justice,No ,000219, of ,2024,Date of Filing Petition: 15 January 2024,Date of Winding-up Order: 28 February 2024,Date of Resolution for Voluntary Winding-up: 28 February 2024,J,Sullivan,16th Floor,, ,1 Westfield Avenue,, ,LONDON,, ,E20 1HZ,, telephone: ,0300 678 0016,Capacity of office holder(s): ,Liquidator,28 March 2024","Notice timeline for ROMAN DESIGN & BUILD LTD (08877959),4554215 ,Petitions to Wind Up (Companies),16/02/2024,Winding-Up Orders,06/03/2024",Winding-Up Orders,"6 March 2024, 8:30"
